organization,flags,url,format,jsonpath_rfc9535,jsonpath_jq,regex,docs_url
Apple,crawler|crawler_search|crawler_ai_data|org_apple,https://search.developer.apple.com/applebot.json,json,$.prefixes.*['ipv4Prefix','ipv6Prefix'],[.prefixes[] | .ipv4Prefix, .ipv6Prefix | select( . != null )],,https://support.apple.com/en-us/119829
OpenAI,crawler|crawler_search|crawler_ai_search|org_openai,https://openai.com/searchbot.json,json,$.prefixes.*['ipv4Prefix','ipv6Prefix'],[.prefixes[] | .ipv4Prefix, .ipv6Prefix | select( . != null )],,https://platform.openai.com/docs/bots
OpenAI,crawler|crawler_user|crawler_ai_user|org_openai,https://openai.com/chatgpt-user.json,json,$.prefixes.*['ipv4Prefix','ipv6Prefix'],[.prefixes[] | .ipv4Prefix, .ipv6Prefix | select( . != null )],,https://platform.openai.com/docs/bots
OpenAI,crawler|crawler_ai_data|org_openai,https://openai.com/gptbot.json,json,$.prefixes.*['ipv4Prefix','ipv6Prefix'],[.prefixes[] | .ipv4Prefix, .ipv6Prefix | select( . != null )],https://platform.openai.com/docs/bots
Perplexity,crawler|crawler_user|crawler_ai_user|org_perplexity,https://www.perplexity.com/perplexity-user.json,json,$.prefixes.*['ipv4Prefix','ipv6Prefix'],[.prefixes[] | .ipv4Prefix, .ipv6Prefix | select( . != null )],,https://docs.perplexity.ai/guides/bots
Perplexity,crawler|crawler_ai_data|org_perplexity,https://www.perplexity.com/perplexitybot.json,json,$.prefixes.*['ipv4Prefix','ipv6Prefix'],[.prefixes[] | .ipv4Prefix, .ipv6Prefix | select( . != null )],,https://docs.perplexity.ai/guides/bots
Mistral AI,crawler|crawler_ai_data|org_mistral,https://mistral.ai/mistralai-user-ips.json,json,$.prefixes.*['ipv4Prefix','ipv6Prefix'],[.prefixes[] | .ipv4Prefix, .ipv6Prefix | select( . != null )],,https://docs.mistral.ai/robots
DuckDuckGo,crawler|crawler_user|crawler_ai_user|org_duckduckgo,https://duckduckgo.com/duckassistbot.json,json,$.prefixes.*['ipv4Prefix','ipv6Prefix'],[.prefixes[] | .ipv4Prefix, .ipv6Prefix | select( . != null )],,https://duckduckgo.com/duckduckgo-help-pages/results/duckassistbot
Amazon,crawler|crawler_ai_data|org_amazon,https://developer.amazon.com/amazonbot/ip-addresses/,html,,,.*<code.*>(.*)<\/code>.*,https://developer.amazon.com/amazonbot
