"asn","match_name","organization","comment"
"61125","src_asn_proxy_sabotage","Sabotage","sabotage.net, Tor exit nodes"
"208323","src_asn_proxy_applied_privacy","Foundation for Applied Privacy","Tor exit nodes"
"60729","src_asn_proxy_zwiebelfreunde","Zwiebelfreunde","Tor exit nodes"
